PredicateSignature,count,mean_q_error,median_q_error,p95_q_error,max_q_error
t.production_year:<|ci.person_id:>|ci.role_id:<,1,1.035268369356375,1.035268369356375,1.035268369356375,1.035268369356375
t.kind_id:>|t.production_year:>|ci.person_id:=,1,1.0340909090909092,1.0340909090909092,1.0340909090909092,1.0340909090909092
t.production_year:>|mi_idx.info_type_id:>|mk.keyword_id:>,1,1.0339484434427384,1.0339484434427384,1.0339484434427384,1.0339484434427384
t.kind_id:>|mc.company_type_id:=|mi_idx.info_type_id:>,1,1.0312841782310413,1.0312841782310413,1.0312841782310413,1.0312841782310413
t.kind_id:>|mc.company_id:>|ci.role_id:<,1,1.0287178994360433,1.0287178994360433,1.0287178994360433,1.0287178994360433
mc.company_id:>|mk.keyword_id:>,1,1.0285158765722373,1.0285158765722373,1.0285158765722373,1.0285158765722373
t.kind_id:<|mc.company_id:<|mc.company_type_id:>,2,1.0284678388652089,1.0284678388652089,1.0400637746215464,1.0413522119278062
t.kind_id:=|ci.person_id:<|ci.role_id:<,3,1.0280286814493431,1.0205704416439216,1.0421505588434434,1.0445483496433903
mc.company_id:>|mi_idx.info_type_id:=,1,1.026962641900556,1.026962641900556,1.026962641900556,1.026962641900556
t.kind_id:<|mc.company_id:>|ci.person_id:<,1,1.0260383298666178,1.0260383298666178,1.0260383298666178,1.0260383298666178
mc.company_id:<|mc.company_type_id:<|mi_idx.info_type_id:>,1,1.0226799408494602,1.0226799408494602,1.0226799408494602,1.0226799408494602
t.production_year:=|mc.company_id:>|mk.keyword_id:>,1,1.0226382048969966,1.0226382048969966,1.0226382048969966,1.0226382048969966
t.production_year:=|mc.company_id:<|mc.company_type_id:=|mi_idx.info_type_id:>,1,1.0218487394957982,1.0218487394957982,1.0218487394957982,1.0218487394957982
mc.company_id:>|mc.company_type_id:=|mi_idx.info_type_id:<,1,1.0201802068310961,1.0201802068310961,1.0201802068310961,1.0201802068310961
t.production_year:>|mc.company_id:<|mi_idx.info_type_id:=,1,1.0199389312977098,1.0199389312977098,1.0199389312977098,1.0199389312977098
t.kind_id:<|t.production_year:>|mc.company_type_id:=|ci.person_id:>|ci.role_id:=,1,1.0197098231273027,1.0197098231273027,1.0197098231273027,1.0197098231273027
t.production_year:>|ci.person_id:>|mk.keyword_id:>,1,1.018879492136264,1.018879492136264,1.018879492136264,1.018879492136264
t.kind_id:<|mc.company_id:=|mc.company_type_id:<,1,1.0181578078573787,1.0181578078573787,1.0181578078573787,1.0181578078573787
mc.company_id:=|mc.company_type_id:=|mi_idx.info_type_id:>,1,1.0173343605546996,1.0173343605546996,1.0173343605546996,1.0173343605546996
t.kind_id:>|t.production_year:<|ci.person_id:<|ci.role_id:=|mi_idx.info_type_id:=,1,1.0167456983684293,1.0167456983684293,1.0167456983684293,1.0167456983684293
mc.company_type_id:=|ci.person_id:<,1,1.0156287888802855,1.0156287888802855,1.0156287888802855,1.0156287888802855
mc.company_id:<|mk.keyword_id:=,1,1.015267175572519,1.015267175572519,1.015267175572519,1.015267175572519
t.kind_id:=|t.production_year:>|ci.person_id:>|ci.role_id:=|mk.keyword_id:>,1,1.0142975735071404,1.0142975735071404,1.0142975735071404,1.0142975735071404
t.kind_id:=|t.production_year:>|mi.info_type_id:<|mk.keyword_id:>,1,1.01424198486538,1.01424198486538,1.01424198486538,1.01424198486538
t.kind_id:<|ci.person_id:<|ci.role_id:=|mi.info_type_id:<,1,1.0141956652859256,1.0141956652859256,1.0141956652859256,1.0141956652859256
mi_idx.info_type_id:<,1,1.0139468391585584,1.0139468391585584,1.0139468391585584,1.0139468391585584
t.production_year:>|ci.role_id:>|mk.keyword_id:<,1,1.013923547315307,1.013923547315307,1.013923547315307,1.013923547315307
t.kind_id:=|ci.person_id:<|ci.role_id:=|mk.keyword_id:<,1,1.013359880903431,1.013359880903431,1.013359880903431,1.013359880903431
t.kind_id:>|t.production_year:>|mi_idx.info_type_id:=|mk.keyword_id:>,1,1.0130765330752232,1.0130765330752232,1.0130765330752232,1.0130765330752232
t.kind_id:>|t.production_year:<|mc.company_type_id:=,1,1.0096721041684429,1.0096721041684429,1.0096721041684429,1.0096721041684429
mc.company_id:<|mc.company_type_id:<|mi.info_type_id:<,1,1.0087607958155889,1.0087607958155889,1.0087607958155889,1.0087607958155889
mi_idx.info_type_id:<|mk.keyword_id:>,1,1.0082694906138083,1.0082694906138083,1.0082694906138083,1.0082694906138083
t.kind_id:=|mi.info_type_id:=|mk.keyword_id:>,1,1.0073209039339235,1.0073209039339235,1.0073209039339235,1.0073209039339235
t.kind_id:=|t.production_year:<|mc.company_id:<|mi_idx.info_type_id:<,1,1.0068643093020666,1.0068643093020666,1.0068643093020666,1.0068643093020666
t.production_year:>|mi.info_type_id:<|mk.keyword_id:<,1,1.0064744807577544,1.0064744807577544,1.0064744807577544,1.0064744807577544
ci.person_id:>|mi_idx.info_type_id:>,1,1.0055242681986107,1.0055242681986107,1.0055242681986107,1.0055242681986107
t.kind_id:>|mi_idx.info_type_id:>,1,1.0037201154648496,1.0037201154648496,1.0037201154648496,1.0037201154648496
t.kind_id:=|t.production_year:>|ci.role_id:=|mi_idx.info_type_id:>,1,1.0036688824760085,1.0036688824760085,1.0036688824760085,1.0036688824760085
t.kind_id:=|t.production_year:>|mi.info_type_id:>|mi_idx.info_type_id:>,1,1.0031279580355363,1.0031279580355363,1.0031279580355363,1.0031279580355363
mi.info_type_id:=|mi_idx.info_type_id:<,1,1.0016957453731814,1.0016957453731814,1.0016957453731814,1.0016957453731814
t.kind_id:=|mc.company_type_id:<|ci.person_id:<|ci.role_id:=,1,1.0007361050703758,1.0007361050703758,1.0007361050703758,1.0007361050703758
ci.person_id:=|ci.role_id:>|mi_idx.info_type_id:=,1,1.0,1.0,1.0,1.0
